Event Url,Event Name,Start Date,End Date,Location,Description,Event Type,Venue Name,Registration URL,Full Description
https://www.crunchbase.com/event/omnia-health-live-healthcare-virtual-expo,Omnia Health Live - Healthcare Virtual Expo,22-Jun-20,26-Jun-20,Dubai,Forging virtual connections across the global healthcare industry,"Expo, Networking, Virtual, Webinar",Online,https://cloudme02.infosalons.biz/reg/OMNIA20DU?utm_source=MDP&utm_medium=referral&utm_campaign=AEL20OHL-TF-Visprom-Registration&utm_term=Register%20now&utm_content=Crunchbase,"Keeping the global healthcare industry connected virtually

With COVID-19 impacting almost every aspect of day-to-day life, it may not be �business as usual�. But at this critical time if you would like to feel connected with the healthcare community (despite social distancing) and stay up-to-speed on the latest developments within the global healthcare industry�join us for this free-to-attend virtual expo � Omnia Health Live."
https://www.crunchbase.com/event/the-gri-standards-principles-and-application-dubai,"The GRI Standards: Principles and Application, Dubai",10-Oct-19,10-Oct-19,Dubai,1 day training course on the new GRI Standards,"Class, Seminar",Dubai,https://sustainabilityknowledgegroup.com/training/the-gri-standards-principles-and-application/,"The Global Reporting Initiative (GRI) is the most widely used sustainability reporting standard. This training will prepare participants to manage their sustainability reporting process using the GRI Standards and will introduce them to all the key elements of a solid sustainability report.

First-time reporters seeking to implement the GRI Standards and those transitioning from GRI G4 to the GRI Standards, will learn how to effectively utilise the Standards and develop sustainability Reports that are technically sound, meaningful, engaging, and create value for the company and the stakeholders alike.

This training is delivered in a highly interactive manner and includes presentations, small group discussions, practicing on examples of various reports, and using disclosures to familiarise with the GRI Standards.

Who should attend
CSO�s
Sustainability, CSR professionals
Quality, Health Safety and Environment managers
Public Relations, Corporate Communications managers
HR/ Training professionals
Supply Chain, Operation managers
Environment executives
Financial officers
Representatives from non-governmental organizations (NGOs)
Community relations, engagement and development officers
Stakeholder engagement practitioners

Aim and objectives
The aim of this training is to support participants to:

develop a process for reporting
gain an understanding of the structure and requirements of the new GRI Standards
develop an insight into how the organisation can disclosure its approach on material topics
understand the requirements to disclosure economic, environmental, and social impacts
practice on examples from various organizations on the disclosure of sustainability information
develop the skills required to develop meaningful reports based on the GRI Standards

Key Topics include
Sustainability reporting essentials
Structure of the GRI Standards
The process of reporting � steps for GRI Standards reporting
International frameworks and standards
Communicating results

Take outs of the course include how to
Manage the reporting process internally
Identify and prioritise your Stakeholders
Identify material Topics and their Boundaries (internal and/or external to your organisation)
Select and prepare the information to be disclosed in the final report
Communicate your sustainability report
Certificate

Participants will receive a certificate of attendance on successful completion of the training course."
https://www.crunchbase.com/event/dubai-international-paediatric-neurology-congress-20171026,Dubai International Paediatric Neurology Congress,25-Oct-17,29-Oct-17,Dubai,An innovative and comprehensive overview of the latest developments in Paediatric Neurology.,Conference,Dusit Thani Dubai,http://go.evvnt.com/122199-0,"There is ample evidence that the neurological disorders are one of the greatest challenges in medicine, with several gaps in understanding many issues related to these disorders especially in children, however, if enough evidence is known about their nature and treatment, then it might be possible to shape effective responses to some of the most prevalent among them.

That�s why the Dubai International Paediatric Neurology Congress taking place on 26-28 October 2017 in Dubai, will shed the light on all the aspects related to this vital specialty, from diagnosis to treatment of many neurological disorders like paediatric epilepsy, neurodevelopment disorders, neuro-metabolic and genetic disorders, neuro- immunology disorders, neuromuscular disorders, and much more.

This one of its kind scientific platform with elite professionals from the field of paediatric neurology will give you the opportunity to network, build relations, and exchange knowledge. Join the Dubai International Paediatric Neurology Congress and be a part of this exceptional congress for a remarkable learning and networking experience.

URLs:

Facebook: https://go.evvnt.com/122199-1

Twitter: https://go.evvnt.com/122199-2"
https://www.crunchbase.com/event/6th-world-congress-on-public-health-epidemiology-nutrition,7th Epidemiology and Public Health Conference,17-Jun-19,18-Jun-19,Dubai,"The �7th Epidemiology and Public Health Conference�, will be held from June 17-18, 2019 Dubai, UAE. ( Epidemiology Meet 2019 )","Conference, Expo, Meetup, Networking, Other, Seminar, Webinar","Dubai, UAE",https://epidemiology.healthconferences.org/registration.php,"The 5th World Congress on Public Health, Epidemiology & Nutrition will be held from July 23-24, 2018 Melbourne, Australia. The major theme of the conference is �Promoting Safety and Quality in Health Care & Nutrition�.
Public Health congress 2018 is an international forum  for academicians, Nutrition�s, healthcare providers, Dieticians,  public health specialists, health professionals, scientists, researches, Policy makers and health workers to present their latest research ideas, development and applications in all areas of public health, epidemiology and Nutrition."
https://www.crunchbase.com/event/icao-blockchain-aviation-summit-exhibition,ICAO Blockchain Aviation Summit & Exhibition,2-Apr-19,4-Apr-19,Abu Dhabi,ICAO industry event,Conference,Ritz Abu Dhabi,https://www.eventbrite.com/e/icao-blockchain-aviation-summit-and-exhibition-unlock-the-potential-registration-31478579278,"Join us in this inaugural ICAO Blockchain Aviation Summit and Exhibition, a joint aviation and technology event, with the theme Blockchain: Unlock the Potential, which will be convened in Abu Dhabi, United Arab Emirates from 2? to 4 April 2019, which is graciously hosted by the General Civil Aviation Authorities (GCAA), and will bring together States, industry, partners and thought leaders to introduce and explore the innovations in Blockchain technology that support sound, safe, secure and economically-viable civil aviation systems."
https://www.crunchbase.com/event/sma-technical-workshop-in-dubai-by-sma-and-powernsun,SMA Technical Workshop in Dubai by SMA and PowerNsun,23-Jan-18,23-Jan-18,Dubai,"Join our one day Technical Workshop conducted by SMA on 23rd January 2018, 09:30 am to 05:30 at Arjaan by Rotana, Dubai Media City.","Class, Other, Seminar",Arjaan by Rotana,http://powernsun.com/sma-technical-workshop-register,"The workshop is designed and dedicated to the working professional of the industry and renewable energy students. And the contents will be suitable for both, entry and advanced level of operational and energy planning professional.
The Objective of such workshop is to share the immense knowledge and experience SMA has in field of solar energy over the last three decades and across the continents. The larger objective is also to build the solar industry around us with the qualified professionals driven by technology towards better efficiency and ease, at least cost.
The workshop will contain presentations and hands on training program along with the other components of the solar system. The workshop mostly conducted during the third week of every month and the participation will be on pre-registration basis.

Price: $327
ADDRESS- Arjaan by Rotana, Dubai Media City, UAE
Contact name: Abi Godwin
EMAIL- godwin@powernsun.com
PHONE - +971 43686393
OPENING HOURS (CET): 23rd Jan 2018, 09:30 - 17:30"
https://www.crunchbase.com/event/dubai-international-laboratory-and-diagnostics-congress-2017105,Dubai International Laboratory and Diagnostics Congress,5-Oct-17,7-Oct-17,Dubai,"This congress will cover various areas related to lab & diagnostics including clinical areas such as haematology, pathology",Conference,TBA Dubai,http://go.evvnt.com/121974-0,"The Dubai International Laboratory and Diagnostics Congress, taking place from 5-7 October 2017 in Dubai, UAE, is one of the top leading platforms worldwide. The event is designed to provide the experts in this industry with recent practices, global advances in diagnostics, haematology and laboratory practice, discussing the latest challenges in this field worldwide.

This congress aims to cover various areas related to laboratory and diagnostics including clinical areas such as haematology, pathology, immunotherapy medicine, infectious disease detection, as well as the technical and leadership areas such as accreditation of medical laboratories, and laboratory management.

You will have the chance to meet and connect with the leading experts from all over the world in this leading platform, from pathologists, laboratory directors, quality professionals, biologists, and other health allied professionals.

Benefits of attending:

� Hear from top regional and international experts discussing the most pressing topics in the field of diagnostics, pathology, clinical microbiology and laboratories

� Receive the latest updates regarding common issues and challenges in laboratories

� Learn about the recent practices in diagnostics and improving laboratory performance

� Earn Continuing Medical Education (CME) credit hours by attending this conference

� Review and discuss the current challenge in analytics and infection control detection

� Network, meet and build relationships with peers in the field of laboratory and diagnostics practice to exchange knowledge

� Participate in the practical workshops

For more information, visit the website www.dildc.com

URLs:

Facebook: https://go.evvnt.com/121974-1

Twitter: https://go.evvnt.com/121974-2

Speakers: Zulfa Omar Al Deesi, Ziad Peerwani, Shahinaz Bedri, Saeed Al Amoudi, Rania Nabil Bedair, Rajesh Saroday, Hisham Shams Maher, Hala Obaid Al Teneiji, Hala Fouad Ismail, Carlo Kaabar, Asif Abdul Malik Quadri, Ahmed Hani Al Barkouki, Amira Fayez Hammouda,"
https://www.crunchbase.com/event/fundforum-middle-east-africa-2017109,FundForum Middle East & Africa,9-Oct-17,11-Oct-17,Dubai,FundForum Middle East & Africa is part of the FundForum Series - the world's leading investment management events.,Conference,"The Ritz-Carlton, Dubai International Financial Centre",https://finance.knect365.com/fundforum-me-and-africa/purchase/select-package,"FundForum Middle East & Africa provides the opportunity to meet those elusive new clients, catch up with old friends and find fresh business opportunities in our series of interactive networking sessions & social events."
https://www.crunchbase.com/event/3rd-abu-dhabi-international-conference-in-dermatology-and-aesthetics-2017105,3rd Abu Dhabi International Conference in Dermatology and Aesthetics,5-Oct-17,7-Oct-17,Abu Dhabi,"3rd Abu Dhabi International Conference in Dermatology and Aesthetics, which is going to be held at Jumeirah Etihad Towers Hotel",Conference,Jumeirah at Etihad Towers,https://go.evvnt.com/124496-1,"Dear Colleagues,

On behalf of the scientific committee, it gives us immense pleasure to announce the 3rd Abu Dhabi International Conference in Dermatology and Aesthetics, which is going to be held at Jumeirah Etihad Towers Hotel in Abu Dhabi, UAE during 5-7 October, 2017.

Following the resounding success of AIDA 2016, next year conference will be held in conjunction with the International Master Course on Aging Skin, The International Board of Cosmetic Surgery (IBCS), the International Academy of Cosmetic Surgery (IACS), The European Society of Laser Dermatology (ESLD) and The International Cosmetic Congress (ICC) with a great number of world class teaching faculty and thought leaders to inspire and share their expertise on the hottest topics in Dermatology, Aesthetic Medicine, Plastic Surgery, Cosmetics, Laser Technology, and Anti-Aging Medicine to deepen your skills and enhance your practice.

AIDA 2017 anticipates more than 1000 participants around the region with thought provoking key note lectures, oral presentations, poster presentations, clinical cases and hands-on workshops.

We encourage you to join us for one of the exciting events we are planning, and experience ?rsthand the pride we take to improve the skin health for our patients in the UAE and the region.

With ample opportunity to network, collaborate, and share ideas for better techniques and tools to improve
the well-being of our patients, this should be the meeting you plan to attend in 2017.

Our collective excellence will ensure an engaging meeting where new ideas will abound to deepen your skills and enhance your clinical practice.

Let�s meet on 5-7 October, 2017 and build new ideas for the future of Dermatology and Aesthetic Medicine.

This is an opportunity not to be missed!

3rd AIDA Conference Committee

Facebook	https://go.evvnt.com/124496-2

YouTube	https://go.evvnt.com/124496-3"
https://www.crunchbase.com/event/2nd-world-congress-on-traditional-and-complementary-medicine,2nd World Congress on Traditional and Complementary Medicine,20-Jun-19,21-Jun-19,Dubai,"2nd World Congress on Traditional and Complementary Medicine slated on June 20-21, 2019 at Dubai, UAE.",Conference,Carlton Palace Hotel,https://traditionalmedicine.pharmaceuticalconferences.com/registration.php,�
https://www.crunchbase.com/event/the-entrepreneur-day-2015113,The Entrepreneur Day,3-Nov-15,20-Nov-15,Dubai,Startup Pitching Competition,Other,Online,http://f6s.com/ted2015,�
https://www.crunchbase.com/event/step-conference-2017-201745,STEP Conference 2017,5-Apr-17,6-Apr-17,Dubai,"largest interactive gathering in MENA bringing thousands of entrepreneurs, investors and tech & media.","Conference, Expo, Festival, Meetup",Dubai International Marine Club,https://stepconference.com/tickets,"Since the event started in 2013, STEP has grown from 300 to more than 4000 attendees in 2016 interacting, engaging and sharing experiences, while the conference has expanded from technology-centric to become the largest gathering for technology, digital and entertainment industries in the MENA region."
https://www.crunchbase.com/event/27th-international-diabetes-and-healthcare-conference,27th International Diabetes and Healthcare Conference,18-Jul-19,19-Jul-19,Abu Dhabi,Diabetic 2019,Conference,Abu Dhabi,https://diabetic.healthconferences.org/registration.php,"ME Conferences takes the immense pleasure of inviting the scientists, physicians, endocrinologists, physicians and scholars to the ��27th International Diabetes and Healthcare conference ��on July 18th -19th, 2019, Abu Dhabi,UAE. The Annual conference enlightens the recent advancements related to Diabetes and aims at sharing the knowledge of the expertise in this field where the new generation scholars and researchers can increase their knowledge related to diabetes. The scientific sessions include the various sessions which emphasize on Consequences of Diabetes in Human, Cellular and Molecular Endocrinology, Hypertension and Diabetes, Neurologic problems and Diabetes, Stem Cell Therapy for Diabetes, Endocrine Complications of Diabetes, Treatment of Diabetes and Diabetes in Healthcare.

Target Audiences:
Diabetologists
Researchers
Endocrinologists
Doctors
Physicians
Nutritionists
Scientists
Academic Professionals
Medical Colleges and Pharma Companies
Medical Hospitals
Students
Business Entrepreneurs
Manufacture Medical Devices & Companies
Healthcare Training Institute
Oncologists
Neurologists
Pediatric doctors
Fitness Professionals
Public Health Professionals"
https://www.crunchbase.com/event/sustainability-strategy-reporting-executive-training-dubai-certified,"Sustainability Strategy & Reporting Executive Training, Dubai - Certified",7-Dec-20,8-Dec-20,Dubai,The Sustainability Strategy & Reporting Executive is designed to address the needs of demanding and experienced professionals.,"Class, Seminar",Dubai,https://sustainabilityknowledgegroup.com/cart/,"The Sustainability Strategy & Reporting Executive Training is designed to address the needs and expectations of demanding and experienced professionals. This training is a highly specialized two-day course which focuses on the strategy components and the core structures which enable participants to embed Sustainability into their organizations strategically and effectively.
Participants will be able to integrate Sustainability into corporate strategy; apply internationally recognized Sustainability frameworks, avoid unnecessary Sustainability complexities, and articulate and build the business case for Sustainability. As part of this training course, professionals will develop a road map for their organizations.

Objectives
An advanced training program for professionals focusing exclusively on strategy and reporting!
Participants:
�	Create a roadmap for strategy implementation
�	Understand how to improve Sustainability performance
�	Practice on reporting Sustainability performance and disclosing Sustainability progress
�	Develop effective Sustainability strategies
�	Ensure effective disclosure of materiality process, Sustainability strategy, targets, goals and impacts
�	Align Sustainability and CSR with business strategy

Top Benefits
At the end of our two-day Sustainability Strategy & Reporting Executive Training, participants will have achieved the skills and the knowledge to develop their sustainability strategy road map. They will bring new value back to their organization by:
�	Optimizing Sustainability & CSR initiatives and maximizing their positive impacts
�	Improving sustainability performance against best practices
�	Engaging strategically with stakeholders to build trust, enhance brand value and achieve market differentiation
�	Identifying and accessing Sustainability risks and opportunities and implementing action plans
�	Developing effective sustainability strategies and assessing organizational performance
�	Disclosing effectively their sustainability journey, priorities and impacts following international standards and frameworks (GRI, SASB, SDG, UNGC)

Global ILM & CPD Recognition
ILM is the UK�s leading provider of leadership, management and coaching qualifications and a world renowned professional membership body representing over 25,000 managers and leaders.
The CPD Standards Office raises training standards by accrediting high-quality Continuing Professional Development (CPD) provision.
Following your successful post-course assignment submission you will receive the �Sustainability Strategy & Reporting Executive Training� Certificate which is endorsed by ILM, and your CPD Certificate verifying 13.3 CPD hours, confirming your achievement.
Additional guidance is provided for the successful completion of your post-course assignment.

Key Topics include
1.	Practical Sustainability and CSR Concepts (including business case for Sustainability, SDGs )
2.	Stakeholder Management
3.	Circular Economy and Sustainable Supply Chains
4.	Sustainability Assessment
5.	Sustainability Strategy
6.	Materiality Assessment
7.	Sustainability Reporting (including GRI,  SASB, ISO26000, UNGC)
8.	Sustainable Communications
9.	Post-course Assignment for Certification

Who should attend
We recommend this training to professionals who are, or seek to become, involved in reporting sustainability in adherence with international standards or to effectively embed sustainability into their organizations strategies.
An ideal candidate may:
�	Have responsibilities in developing, monitoring and evaluating CSR/Sustainability activities
�	Have direct involvement in CSR/Sustainability reporting
�	Be moving into a position in which sustainability is a consideration
�	Play a role in the shift of an organization to a more sustainable vision
�	Have duties involving strategic development which could benefit from a sustainable approach

Functions
CSR/Sustainability, Governance and Risk Management, Human Resources, Marketing/Communications/PR, Supply Chain/Logistics, Health and Safety, Environment, Quality, Operations, Corporate Philanthropy/Foundations

Course leader
Aglaia Ntili is a seasoned sustainability professional, with over 17 years of international advisory and training experience across a wide range of corporate sustainability and responsibility fields.
She is recognised with the Global CSR & Sustainability Leadership Award for her contributions as a practitioner, trainer, coach, and advisor.
Aglaia serves as the Managing Director of Sustainability Knowledge Group, providing Sustainability and CSR advisory and training services at international corporate level. Aglaia is the founder of CSR Coaching, supporting professionals in Corporate Responsibility and Sustainability, and the founder of the CSR & Sustainability meetup, the 1st and only open platform to support active learning and knowledge sharing on CSR and Sustainability in the UAE. She is also the Chair of the UAE chapter of the International Society of Sustainability Professionals (ISSP), currently the only professional body for Sustainability professionals in the region.

Training Methodology
We firmly believe that a friendly, supportive, and engaging learning environment is key to building long-lasting knowledge and maximizing retention. To support this belief, we built this course around a dynamic mixture of lectures, practical exercises, best practice case studies and group discussions. Our method builds not only knowledge, but a confidence in discussing and applying CSR/Sustainability topics and the platform for exchanging ideas and building valuable connections. Each course closes with a post-course assignment to evaluate the level of knowledge gained through this course and upon passing results in the earning of an ILM endorsed certificate.

Entry Requirements
Professional experience is required"
https://www.crunchbase.com/event/stakeholder-management-masterclass-abu-dhabi-ilm-approved-20151123,"Partnerships & Stakeholder Management, Dubai",4-Mar-20,5-Mar-20,Dubai,This is a training course which is suited to everyone who is involved in engaging with stakeholders and developing business partnerships,"Class, Seminar",Dubai,https://sustainabilityknowledgegroup.com/training/partnerships-and-stakeholder-management-training-course/,"The Partnerships and Stakeholder Management Training Course is a highly specialised training course which is suited to CSR/ Sustainability professionals, and everyone who is involved in engaging with stakeholders and developing business partnerships and relationships. Attending the training course will help participants to elevate partnerships and stakeholder management to the core of their business strategy. Participants will develop an enhanced understanding of how effective partnership development and stakeholder engagement link directly to business strategy and the long-term value and benefits of such approach. Participants will be equipped with practical tools on stakeholder engagement, skills on how to develop collaborative partnerships, and techniques to identify business opportunities and inform organizational strategy. Participants will focus on effective and streamlined techniques that are developed to maximize stakeholder positive impact and minimize business risks.

Objectives
A specialised and hands on training for professionals involved in stakeholder management.
�	Align stakeholders needs and expectations with sustainability strategies
�	Develop collaborative partnerships based on established standards
�	Practice on developing successful initiatives
�	Develop strategies to secure effective stakeholder support and successful implementation
�	Identify and manage partnership risks and opportunities
�	Use roadmaps to manage effectively remote partnerships
�	Improve Sustainability reporting and performance"
https://www.crunchbase.com/event/strategy-execution-and-innovation-forum,Strategy Execution and Innovation Forum,29-Apr-18,3-May-18,Dubai,Strategy Execution and Innovation Forum will support leaders with the needed skill-sets to achieve their organisational ROI,Conference,The Address Dubai Marina,http://go.evvnt.com/200024-3?pid=5396,"MONETISING INNOVATION THROUGH STRATEGIC EXCELLENCE

THE EVENT THAT HELPS YOU ACHIEVE THE HIGHEST ROI

�	150+ Leaders in Business Strategy

�	35+ Strategic Thinkers and Doers

�	80% Senior Level Attendance

�	4 Creative and Practical Workshops

�	1 Deep Dive Masterclass

�	5 Days of Learning and Networking

The benefits and importance of innovation in business strategy are growing by the hour!

Expand your knowledge and find out how to use innovation on a systematic and technological level to develop agile strategies and learn about the dos and don�ts on:

�	Applying Strategic Innovation

�	Strategic Excellence and Strategic Leadership

�	Enabling Organisational Innovation

IF THIS IS YOU, THEN YOU SHOULD JOIN US!

Vice President, Director, Senior Manager, Head of Department, Manager, Specialist, Executive of:

�	Innovation

�	Strategy Execution

�	Business Transformation

�	Corporate Development

�	Performance Measurement

�	Business Excellence

�	HR Planning and Design

�	Organisational Development

�	Operations and Logistics

�	Strategic Marketing

URLs:

Inquiries	: https://go.evvnt.com/200024-1?pid=5396

Brochure: https://go.evvnt.com/200024-2?pid=5396

Prices:

2 Day Forum Pass + Access to all Workshops + Deep Dive Masterclass	USD 3895

2 Day Forum Pass + 2 Workshops OR Deep Dive Masterclas	USD 3395

2 Day Forum Pass + 1 Workshop	USD 2995

2 Day Forum Pass Only	USD 2495

Speakers	Magnus Lindkvist, Jeff Sampler Andreas Frandevi, Joe DeCarlo, Mehmet G. Hizarci, Robin Speculand, Sultan Chatila, Rachel Mathew Evo Hannan, Dr. Mazin Gadir, Zafarjon Khotamov, Louise Karim, Ed Tucker, Martin Spraggon, Sara Grinstead, Siddharth Wadehra, San Sanghera, Dr. Emad Aldaijy, Ibrahim Colak, Andrew Grant, Rajeev Chandak, Amit Somani, Kafa Al Tamimi, Hussein Wehbe, Rejo Francis, Rohail Majid

Time: 8:00 am to 4:30 pm"
https://www.crunchbase.com/event/milken-institute-mena-summit-2019,Milken Institute MENA Summit 2019,12-Feb-19,13-Feb-19,Abu Dhabi,"The 2019 MENA Summit will bring together a curated group of high-profile attendees to discuss, develop, and create solutions.",Conference,Headquarters,http://www.milkeninstitute.org/events/conferences/summit/mena-summit-2019/,�
https://www.crunchbase.com/event/gitex-2016-dubai-meet-cdn-solutions-group-your-it-development-partner-20161016,Gitex 2016 Dubai,16-Oct-16,20-Oct-16,Dubai,Gitex Technology Week 2016 is one of the biggest trade-fair,"Conference, Expo, Meetup, Networking",Dubai World Trade Centre,https://www.cdnsol.com/events/gitex-2016-dubai/,"Gitex Technology Week 2016 is one of the biggest trade-fair where you can imagine new realities, connect your business to decision makers, get a chance to speak with industry leaders or last but not least generate leads for your business.

This year, Gitex 2016 Dubai inclues a 'what's new' section in its website in which the focus areas are Augmented Reality, Virtual Reality, Artificial Intelligent, Smart Leaving and Wearables, Digital Marketing, Internet of Things, iCities (Intelligent Cities), startups and many others.

CDN Solutions Group is a leading IT outsourcing company which is continuously delivering quality solutions from 16+ years. Apart from this, CDN is a biggest fan of Gitex technology week and we are also consistently exhibiting in Gitex from 8 years. Gitex is a great platform to show our achievements and problem solving solutions which help businesses to grow with more speed. So with the same motive, this year we are again exhibiting in Gitex 2016 Dubai to showcase our latest work and also get motivated to do great work with the same or infect more spirit.

Fix a Meeting with us in Gitex Dubai 2016 Here: https://www.cdnsol.com/events/gitex-2016-dubai/

Don't think too much, we will not sell you anything without your interest. You can schedule a meeting with us to know the advance possibilities for your business to make it more profitable by using our key methods such as innovative web & mobile business strategy, Agile solution development, Rich  design, Protrude marketing ideas, Product lifecycle management, Ecommerce development, startup solutions, IoT solutions, and many others.

We are inviting you to visit our stand SR-E8 in Sheikh Rashid Hall, Dubai World Trade Centre during the fair i.e. from 16th oct to 20th oct 2016. If you are not attending Gitex 2016 Dubai tradeshow this year, don't worry we have free passes for our valuable visitors.

You can avail free tickets for Gitex Technology Week Here: - https://www.cdnsol.com/events/gitex-2016-dubai/

Other Contact Details,
Email: contact@cdnsol.com
Phone: +91-731-4035927"
https://www.crunchbase.com/event/cdo-conclave-dubai,CDO Conclave Dubai,7-Mar-18,8-Mar-18,Dubai,Chief Digital Officer Conference,Conference,"Habtoor Grand Resort, Autograph Collection",http://www.cdoconclave.com/me/,�
https://www.crunchbase.com/event/pitch-competition-start-up-city,Pitch Competition @ Start-up City,26-Nov-18,29-Nov-18,Dubai,"Pitch competition exclusively for start-ups participating on the show floor of The Big 5, the largest construction event in the Middle East.",Competition,Dubai World Trade Center,https://forms.thebig5.ae/Default.aspx?id=2191,"A panel of judges will shortlist 10 from the participating start-ups to compete for a chance to win $15,000 in cash & marketing promotion worth $10,000.

Each start-up will have 3 minutes to pitch their product to the judging panel and 3 minutes Q&A with them.

Only participating start-ups at The Big 5 can be eligible to enter the pitch competition.

There can only be one winner � Good Luck!

For more information please contact: startupcity@thebig5dubai.com"
https://www.crunchbase.com/event/global-investment-in-aviation-summit,Global Investment in Aviation Summit 2019,27-Jan-19,29-Jan-19,Dubai,Annual conference for the world's premier aviation companies and investors,Conference,InterContinental Dubai - Festival City,http://www.gias.ae/Registration-Forms/Tickets,"The Global Investment in Aviation Summit is a platform that will allow participants to learn about the latest developments in the aviation industry, as well as an ideal opportunity to establish and strengthen strategic partnerships between companies and aircraft operators, and to exchange experiences that will enhance the investment opportunities in markets of Africa, Asia, the Middle East, and the emerging markets."
https://www.crunchbase.com/event/keynote-world-blockchain-forum-dubai,Keynote World Blockchain Forum - Dubai,16-Apr-18,17-Apr-18,Dubai,"Join visionary leaders, economic pioneers and investors as they discuss the future of our financial world at Keynote�s most exclusive event.",Conference,JUMEIRAH MINA A' SALAM,https://dubai.keynote.ae/tickets/,"Join visionary leaders, economic pioneers and enterprising investors from around the world as they discuss the future of our financial world at Keynote�s newest and most exclusive event �  WBF: WORLD BLOCKCHAIN FORUM. Held at Jumeirah Mina A�Salam, this two-day conference delves into the innovative possibilities of blockchain and disruptive technologies, provides an introduction to ICOs (the funding model behind some of the most extraordinary capital raises of 2017) and looks at the transformative impact of cryptocurrencies on the global financial landscape."
https://www.crunchbase.com/event/sustainable-development-goals-sdgs-for-business-dubai-certified,"Sustainable Development Goals (SDGs) for Business, Dubai - Certified",15-Dec-20,15-Dec-20,Dubai,Specialized 1day training offering knowledge on the Sustainable Development Goals (SDGs) and their integration in business strategy.,"Class, Seminar",Dubai,https://sustainabilityknowledgegroup.com/training/sustainable-development-goals-sdgs-for-business-training/,"The Sustainable Development Goals (SDGs) for Business is a specialized and interactive 1day training course offering a comprehensive knowledge on the Sustainable Development Goals (SDGs) and their integration in business strategy. Participants will gain knowledge and acquire tools on how to select appropriate and relevant SDGs and targets, how to match them to identified corporate priorities, integrate them into organizational strategy and finally how to report and communicate progress against the SDGs. During the training course, professionals will benefit from our hands-on approach focusing on applying the SDGs across all business functions and operations and embedding them in existing business and reporting processes.
Objectives
�	Gain understanding of the SDGs and their targets
�	Learn how to conduct principled prioritization of the SDG targets
�	Redefine corporate strategy based on assessing organizational impact on the SDGs
�	Use SDGs as a tool to set business objectives across their value chains
�	How to benefit from the opportunities and challenges presented by the SDGs
�	Learn how to report and communicate effectively progress made against the SDGs to internal and external stakeholders
Top Benefits
At the end of the 1day Sustainable Development Goals (SDGs) for Business, participants will have acquired the skills and knowledge to:
�	Map SGDs against business priorities
�	Measure SDG progress and communicate to stakeholders
�	Communicate commitment to the SDGs via company website
�	Use SDGs in conjunction to GRI Standards for Sustainability Reporting
�	Use SDGs assessment to inform corporate strategy
Key Topics include
1.	The SDGs & their targets
2.	Prioritizing the SDGs
3.	Incorporating SDGs in Business Strategy
4.	SDGs and Sustainability Reporting
Who should attend
The Sustainable Development Goals (SDGs) for Business is ideally suited to professionals seeking well rounded, practical knowledge in all SDGs related topics. An ideal candidate may play a role in:
�	CSR/Sustainability
�	Risk Management
�	Human Resources
�	Marketing/Communications/PR
�	Supply Chain/Logistics
�	Health and Safety
�	Environment
�	Operational Excellence
�	Quality
�	Corporate Philanthropy/Foundations
Course leader
Aglaia Ntili is a seasoned sustainability professional, with over 17 years of international advisory and training experience across a wide range of corporate sustainability and responsibility fields.
She is recognised with the Global CSR & Sustainability Leadership Award for her contributions as a practitioner, trainer, coach, and advisor.
Aglaia serves as the Managing Director of Sustainability Knowledge Group, providing Sustainability and CSR advisory and training services at international corporate level. Aglaia is the founder of CSR Coaching, supporting professionals in Corporate Responsibility and Sustainability, and the founder of the CSR & Sustainability meetup, the 1st and only open platform to support active learning and knowledge sharing on CSR and Sustainability in the UAE. She is also the Chair of the UAE chapter of the International Society of Sustainability Professionals (ISSP), currently the only professional body for Sustainability professionals in the region.
Training Methodology
We firmly believe that a friendly, supportive, and engaging learning environment is key to building long-lasting knowledge and maximizing retention. To support this belief, we built this course around a dynamic mixture of lectures, practical exercises, best practice case studies and group discussions. Our method builds not only knowledge, but a confidence in discussing and applying CSR/Sustainability topics and the platform for exchanging ideas and building valuable connections. Each course closes with a post-course assignment to evaluate the level of knowledge gained through.
Entry Requirements
An understanding of CSR and Sustainability is required"
https://www.crunchbase.com/event/webit-digital-commerce-summit-2015430,Webit Digital Commerce Summit,30-Apr-15,30-Apr-15,Dubai,"Webit Digital Commerce Summit is a top level networking platform to adds value to the ecosystem in Middle East, to boost its development.","Conference, Meetup, Networking",Madinat Jumeirah Resort,http://webitcongress.com/ecomsummit.me/,"Webit Digital Commerce Summit, MENA is 300 invitation only top level attendees summit. The invitations are provided by partners. You may still apply for invitation, but please mind that they may not guarantee your participaton until very last moment.

Webit Digital Commerce Summit is a top level networking platform and a summit which adds value to the ecosystem in Middle East, to boost its development, to create global know-how exchange by sharing and presenting world's best practices by their founders and leaders and to discuss opportunities for dominating eCommerce through expansion of the local players.

Webit Digital Commerce Summit, MENA is also featuring some top startup companies engaging and fostering the entrepreneurial spirit within the region along with the major players of the industry.

The conference agenda includes topics on logistics, payments, personalization strategies, global/local success stories, omni channel, legislation, virtual currencies and probably they shall touch on droids."
